Process 	Arrival Time	Burst Time	Priority	Completion Time   	Waiting Time 	Turnaround Time

6747		20157		4		7		20177				20		24
598		1767		1		2		1768				1		2
7159		21372		4		5		21386				14		18
3533		10480		1		5		10481				1		2
5541		16405		5		7		18139				1734		1739
2004		6003		2		1		6005				2		4
4831		14259		2		6		14261				2		4
8522		25507		1		8		25508				1		2
2108		6284		2		4		6295				11		13
6520		19419		2		5		19421				2		4
5137		15236		3		9		15243				7		10
4554		13504		3		2		13507				3		6
739		2218		2		3		2223				5		7
1862		5623		2		2		5631				8		10
5045		14958		1		10		14959				1		2
2232		6645		5		2		7102				457		462
8760		26183		1		7		26184				1		2
4192		12395		1		10		12396				1		2
1306		3995		4		6		4001				6		10
5870		17386		5		3		19394				2008		2013
5545		16421		3		10		16425				4		7
5425		16061		5		3		16723				662		667
2415		7203		2		6		7205				2		4
2211		6603		3		4		6607				4		7
3917		11661		1		8		11663				2		3
5049		14968		4		8		14976				8		12
5926		17531		5		1		18374				843		848
1214		3680		2		7		3687				7		9
4971		14767		3		9		14770				3		6
1013		3070		2		10		3074				4		6
7738		23130		2		3		23132				2		4
3468		10297		1		5		10298				1		2
1791		5413		4		7		5434				21		25
8887		26515		4		3		26546				31		35
3748		11106		4		2		11122				16		20
7302		21766		1		4		21768				2		3
5118		15188		2		7		15190				2		4
