Process 	Arrival Time	Burst Time	Priority	Completion Time   	Waiting Time 	Turnaround Time

1598		4825		1		1		4826				1		2
9186		27309		3		1		27312				3		6
1649		5011		1		1		5012				1		2
5552		16428		1		1		16429				1		2
720		2167		3		1		2170				3		6
2173		6493		3		1		6496				3		6
7007		20901		2		1		20903				2		4
8416		25186		5		1		25191				5		10
1535		4649		4		1		4653				4		8
7807		23338		5		1		23343				5		10
3926		11678		5		1		11683				5		10
2011		6023		3		1		6026				3		6
4273		12675		3		1		12678				3		6
5628		16625		5		1		16630				5		10
7632		22796		5		1		22801				5		10
5378		15924		4		1		15928				4		8
8684		25955		1		1		25956				1		2
1105		3369		1		1		3370				1		2
8566		25635		4		1		25639				4		8
9364		27837		4		1		27841				4		8
2451		7301		5		1		7306				5		10
4269		12665		1		1		12666				1		2
6845		20442		3		1		20445				3		6
7630		22785		5		1		22790				5		10
9110		27064		3		1		27067				3		6
4305		12774		4		1		12779				5		9
2499		7469		2		1		7471				2		4
8168		24496		2		1		24498				2		4
2182		6541		2		1		6544				3		5
1424		4307		2		1		4310				3		5
4566		13536		5		1		13541				5		10
8732		26117		1		1		26118				1		2
9326		27710		3		1		27713				3		6
963		2902		1		1		2903				1		2
3688		10969		1		1		10970				1		2
3374		10059		2		1		10061				2		4
9056		26933		2		1		26935				2		4
8642		25838		4		1		25842				4		8
4264		12660		5		1		12665				5		10
1490		4520		3		1		4523				3		6
4145		12276		1		1		12277				1		2
8960		26712		4		1		26716				4		8
1501		4551		1		1		4552				1		2
2033		6072		5		1		6077				5		10
7684		22963		1		1		22964				1		2
40		96		5		1		101				5		10
4205		12458		3		1		12461				3		6
9934		29588		1		1		29589				1		2
8645		25847		5		1		25852				5		10
7530		22469		1		1		22470				1		2
9087		27009		2		1		27011				2		4
4386		13031		3		1		13034				3		6
482		1420		3		1		1423				3		6
1504		4557		1		1		4558				1		2
9759		29020		4		1		29024				4		8
6049		17960		2		1		17962				2		4
7598		22687		1		1		22688				1		2
197		550		5		1		555				5		10
4803		14147		2		1		14149				2		4
6367		18944		1		1		18945				1		2
5439		16098		3		1		16101				3		6
5679		16779		3		1		16782				3		6
656		1960		2		1		1962				2		4
7204		21511		2		1		21513				2		4
1428		4316		3		1		4321				5		8
9299		27620		3		1		27623				3		6
7832		23418		3		1		23421				3		6
5280		15606		1		1		15607				1		2
4520		13397		1		1		13398				1		2
7727		23103		2		1		23105				2		4
3859		11493		3		1		11496				3		6
1302		3984		5		1		3989				5		10
9550		28414		1		1		28415				1		2
4474		13271		4		1		13275				4		8
9763		29038		2		1		29040				2		4
840		2526		4		1		2530				4		8
3536		10498		1		1		10499				1		2
9987		29744		1		1		29745				1		2
754		2278		1		1		2279				1		2
8429		25221		2		1		25223				2		4
522		1531		2		1		1533				2		4
1687		5162		1		1		5163				1		2
9978		29724		5		1		29730				6		11
5326		15768		2		1		15770				2		4
771		2328		1		1		2329				1		2
8662		25887		2		1		25889				2		4
2321		6928		1		1		6929				1		2
2065		6155		4		1		6159				4		8
1351		4112		3		1		4115				3		6
6794		20295		5		1		20300				5		10
7850		23495		2		1		23497				2		4
6419		19125		5		1		19130				5		10
5680		16779		3		1		16785				6		9
5601		16557		2		1		16559				2		4
576		1687		1		1		1688				1		2
8769		26217		3		1		26220				3		6
5288		15635		1		1		15636				1		2
2564		7692		3		1		7696				4		7
8904		26548		1		1		26549				1		2
7952		23800		1		1		23801				1		2
5090		15097		1		1		15098				1		2
3477		10329		2		1		10331				2		4
2828		8454		1		1		8455				1		2
5343		15810		5		1		15815				5		10
8446		25266		3		1		25269				3		6
3241		9657		5		1		9662				5		10
5075		15048		1		1		15049				1		2
2305		6879		4		1		6883				4		8
1689		5166		4		1		5170				4		8
9268		27541		2		1		27543				2		4
7308		21779		5		1		21784				5		10
1300		3973		3		1		3976				3		6
6559		19555		4		1		19559				4		8
8888		26515		2		1		26517				2		4
1667		5084		1		1		5085				1		2
6760		20194		5		1		20202				8		13
7384		21975		5		1		21980				5		10
8480		25381		5		1		25386				5		10
8743		26138		2		1		26140				2		4
8936		26633		4		1		26637				4		8
2619		7852		3		1		7855				3		6
7084		21126		4		1		21130				4		8
8274		24799		2		1		24804				5		7
163		477		1		1		478				1		2
6905		20582		3		1		20585				3		6
753		2270		3		1		2273				3		6
7954		23802		1		1		23803				1		2
3770		11179		5		1		11184				5		10
5483		16233		4		1		16237				4		8
8362		25018		4		1		25025				7		11
782		2347		2		1		2349				2		4
3168		9396		4		1		9400				4		8
7894		23635		3		1		23638				3		6
5246		15531		1		1		15532				1		2
1233		3744		1		1		3746				2		3
8060		24162		3		1		24165				3		6
7830		23410		4		1		23414				4		8
3969		11826		4		1		11838				12		16
9120		27097		3		1		27100				3		6
6897		20567		2		1		20569				2		4
8731		26116		3		1		26120				4		7
6779		20252		4		1		20256				4		8
1616		4892		1		1		4893				1		2
2682		8051		3		1		8054				3		6
2215		6609		3		1		6612				3		6
2565		7693		1		1		7694				1		2
3270		9755		4		1		9760				5		9
8496		25430		5		1		25437				7		12
1946		5850		5		1		5855				5		10
2073		6173		2		1		6175				2		4
3150		9347		3		1		9350				3		6
838		2520		1		1		2521				1		2
1216		3684		2		1		3686				2		4
3358		10011		4		1		10016				5		9
7852		23506		2		1		23508				2		4
8538		25550		4		1		25554				4		8
2462		7348		5		1		7353				5		10
3569		10619		3		1		10622				3		6
3041		9029		3		1		9032				3		6
7798		23318		2		1		23320				2		4
2413		7195		5		1		7200				5		10
8087		24243		1		1		24244				1		2
449		1320		4		1		1324				4		8
2253		6702		4		1		6706				4		8
2270		6754		3		1		6757				3		6
3200		9520		2		1		9522				2		4
5521		16352		5		1		16357				5		10
5563		16455		3		1		16458				3		6
1603		4840		1		1		4841				1		2
9414		28005		4		1		28009				4		8
5707		16872		2		1		16874				2		4
2317		6918		2		1		6920				2		4
9081		26994		2		1		26996				2		4
8594		25718		5		1		25723				5		10
2973		8856		2		1		8858				2		4
1215		3683		1		1		3684				1		2
2505		7489		2		1		7491				2		4
9246		27508		2		1		27511				3		5
920		2747		2		1		2749				2		4
436		1267		4		1		1271				4		8
345		987		5		1		992				5		10
1210		3671		3		1		3674				3		6
7911		23690		2		1		23692				2		4
7055		21023		3		1		21026				3		6
7183		21443		3		1		21446				3		6
5133		15219		4		1		15223				4		8
462		1349		4		1		1353				4		8
1626		4929		2		1		4931				2		4
7965		23828		3		1		23831				3		6
1523		4621		1		1		4622				1		2
3869		11518		1		1		11519				1		2
1410		4272		5		1		4277				5		10
563		1656		4		1		1660				4		8
7300		21759		1		1		21760				1		2
7233		21580		1		1		21581				1		2
1296		3961		4		1		3965				4		8
1200		3640		4		1		3644				4		8
4572		13546		3		1		13549				3		6
8751		26164		3		1		26167				3		6
6460		19247		4		1		19252				5		9
485		1426		2		1		1429				3		5
5619		16609		2		1		16611				2		4
9279		27580		5		1		27585				5		10
6078		18046		2		1		18050				4		6
7477		22275		1		1		22276				1		2
467		1368		3		1		1371				3		6
3046		9056		2		1		9058				2		4
2928		8739		4		1		8743				4		8
3195		9507		3		1		9510				3		6
